player_id,yearid,votedby,ballots,needed,votes,inducted,category,needed_note
bendech01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
duganjo01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
earnsge01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
fitzsfr01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
gelbech01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
hafeych01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
haineje01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
jurgebi01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
lucasre01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
rommeed01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
shockur01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
warnelo01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
willicy01,1949,BBWAA,153.0,115.0,2.0,N,Player,""
averiea01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
bluegos01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
bodiepi01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
burnsge01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
chapmbe01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
davissp01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
durocle01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
ehmkeho01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
ferrewe01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
fletcar01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
judgejo01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
kellyge01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
kerrdi01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
lindsfr01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
lopezal01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
manushe01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
myerbu01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
nehfar01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
peckiro01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
pruethu01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
ringji01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
rootch01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
selkige01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
sherdbi01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
toneyfr01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
werbebi01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
wittwh01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
wrighgl01,1949,BBWAA,153.0,115.0,1.0,N,Player,""
brownmo01,1949,"Old Timers","","","",Y,Player,""
nichoki01,1949,"Old Timers","","","",Y,Player,""
ottme01,1950,BBWAA,168.0,126.0,115.0,N,Player,""
terrybi01,1950,BBWAA,168.0,126.0,105.0,N,Player,""
foxxji01,1950,BBWAA,168.0,126.0,103.0,N,Player,""
wanerpa01,1950,BBWAA,168.0,126.0,95.0,N,Player,""
simmoal01,1950,BBWAA,168.0,126.0,90.0,N,Player,""
heilmha01,1950,BBWAA,168.0,126.0,87.0,N,Player,""
deandi01,1950,BBWAA,168.0,126.0,85.0,N,Player,""
dickebi01,1950,BBWAA,168.0,126.0,78.0,N,Player,""
maranra01,1950,BBWAA,168.0,126.0,66.0,N,Player,""
greenha01,1950,BBWAA,168.0,126.0,64.0,N,Player,""
hartnga01,1950,BBWAA,168.0,126.0,54.0,N,Player,""
vanceda01,1950,BBWAA,168.0,126.0,52.0,N,Player,""
lyonste01,1950,BBWAA,168.0,126.0,42.0,N,Player,""
cronijo01,1950,BBWAA,168.0,126.0,33.0,N,Player,""
lazzeto01,1950,BBWAA,168.0,126.0,21.0,N,Player,""
gomezle01,1950,BBWAA,168.0,126.0,18.0,N,Player,""
wheatza01,1950,BBWAA,168.0,126.0,17.0,N,Player,""
youngro01,1950,BBWAA,168.0,126.0,17.0,N,Player,""
roushed01,1950,BBWAA,168.0,126.0,16.0,N,Player,""
schalra01,1950,BBWAA,168.0,126.0,16.0,N,Player,""
wilsoha01,1950,BBWAA,168.0,126.0,16.0,N,Player,""
careyma01,1950,BBWAA,168.0,126.0,14.0,N,Player,""
kleinch01,1950,BBWAA,168.0,126.0,14.0,N,Player,""
grimmch01,1950,BBWAA,168.0,126.0,13.0,N,Player,""
ruffire01,1950,BBWAA,168.0,126.0,12.0,N,Player,""
cuyleki01,1950,BBWAA,168.0,126.0,11.0,N,Player,""
haineje01,1950,BBWAA,168.0,126.0,11.0,N,Player,""
hoytwa01,1950,BBWAA,168.0,126.0,11.0,N,Player,""
bancrda01,1950,BBWAA,168.0,126.0,9.0,N,Player,""
faberre01,1950,BBWAA,168.0,126.0,9.0,N,Player,""
odoulle01,1950,BBWAA,168.0,126.0,9.0,N,Player,""
willicy01,1950,BBWAA,168.0,126.0,9.0,N,Player,""
bottoji01,1950,BBWAA,168.0,126.0,8.0,N,Player,""
hackst01,1950,BBWAA,168.0,126.0,8.0,N,Player,""
martipe01,1950,BBWAA,168.0,126.0,7.0,N,Player,""
rolfere01,1950,BBWAA,168.0,126.0,7.0,N,Player,""
adamsba01,1950,BBWAA,168.0,126.0,6.0,N,Player,""
bendech01,1950,BBWAA,168.0,126.0,6.0,N,Player,""
gowdyha01,1950,BBWAA,168.0,126.0,6.0,N,Player,""
grimebu01,1950,BBWAA,168.0,126.0,6.0,N,Player,""
jackstr01,1950,BBWAA,168.0,126.0,6.0,N,Player,""
rixeyep01,1950,BBWAA,168.0,126.0,6.0,N,Player,""
bakerfr01,1950,BBWAA,168.0,126.0,4.0,N,Player,""
hafeych01,1950,BBWAA,168.0,126.0,4.0,N,Player,""
harribu01,1950,BBWAA,168.0,126.0,4.0,N,Manager,""
ofarrbo01,1950,BBWAA,168.0,126.0,4.0,N,Player,""
ruelmu01,1950,BBWAA,168.0,126.0,4.0,N,Player,""
waltebu01,1950,BBWAA,168.0,126.0,4.0,N,Player,""
wilsoji01,1950,BBWAA,168.0,126.0,4.0,N,Player,""
combsea01,1950,BBWAA,168.0,126.0,3.0,N,Player,""
lombaer01,1950,BBWAA,168.0,126.0,3.0,N,Player,""
scottev01,1950,BBWAA,168.0,126.0,3.0,N,Player,""
stengca01,1950,BBWAA,168.0,126.0,3.0,N,Manager,""
burnsge01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
chandsp01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
dykesji01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
earnsge01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
fonsele01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
gosligo01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
grohhe01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
hardeme01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
hermaba01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
higgipi01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
hoopeha01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
huggimi01,1950,BBWAA,168.0,126.0,2.0,N,Manager,""
meusebo01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
nehfar01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
theveto01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
wrighgl01,1950,BBWAA,168.0,126.0,2.0,N,Player,""
covelst01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
crosefr01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
derripa01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
ensje01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
fitzsfr01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
fletcar01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
gelbech01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
gonzami01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
jonesfi01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
lucasre01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
luquedo01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
mageesh01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
marbefi01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
mcinnst01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
mckecbi01,1950,BBWAA,168.0,126.0,1.0,N,Manager,""
milancl01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
moorejo02,1950,BBWAA,168.0,126.0,1.0,N,Player,""
moorete01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
oneilst01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
pruethu01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
ricesa01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
rommeed01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
rootch01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
schanwa01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
selkige01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
sherdbi01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
southbi01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
wambsbi01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
wanerll01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
werbebi01,1950,BBWAA,168.0,126.0,1.0,N,Player,""
woodjo02,1950,BBWAA,168.0,126.0,1.0,N,Player,""
ottme01,1951,BBWAA,226.0,170.0,197.0,Y,Player,""
foxxji01,1951,BBWAA,226.0,170.0,179.0,Y,Player,""
wanerpa01,1951,BBWAA,226.0,170.0,162.0,N,Player,""
heilmha01,1951,BBWAA,226.0,170.0,153.0,N,Player,""
terrybi01,1951,BBWAA,226.0,170.0,148.0,N,Player,""
deandi01,1951,BBWAA,226.0,170.0,145.0,N,Player,""
dickebi01,1951,BBWAA,226.0,170.0,118.0,N,Player,""
simmoal01,1951,BBWAA,226.0,170.0,116.0,N,Player,""
maranra01,1951,BBWAA,226.0,170.0,110.0,N,Player,""
lyonste01,1951,BBWAA,226.0,170.0,71.0,N,Player,""
vanceda01,1951,BBWAA,226.0,170.0,70.0,N,Player,""
greenha01,1951,BBWAA,226.0,170.0,67.0,N,Player,""
hartnga01,1951,BBWAA,226.0,170.0,57.0,N,Player,""
cronijo01,1951,BBWAA,226.0,170.0,44.0,N,Player,""
schalra01,1951,BBWAA,226.0,170.0,37.0,N,Player,""
bendech01,1951,BBWAA,226.0,170.0,35.0,N,Player,""
youngro01,1951,BBWAA,226.0,170.0,34.0,N,Player,""
careyma01,1951,BBWAA,226.0,170.0,27.0,N,Player,""
lazzeto01,1951,BBWAA,226.0,170.0,27.0,N,Player,""
gowdyha01,1951,BBWAA,226.0,170.0,26.0,N,Player,""
gomezle01,1951,BBWAA,226.0,170.0,23.0,N,Player,""
roushed01,1951,BBWAA,226.0,170.0,21.0,N,Player,""
wilsoha01,1951,BBWAA,226.0,170.0,21.0,N,Player,""
martipe01,1951,BBWAA,226.0,170.0,19.0,N,Player,""
wheatza01,1951,BBWAA,226.0,170.0,19.0,N,Player,""
kleinch01,1951,BBWAA,226.0,170.0,15.0,N,Player,""
hoytwa01,1951,BBWAA,226.0,170.0,13.0,N,Player,""
odoulle01,1951,BBWAA,226.0,170.0,13.0,N,Player,""
adamsba01,1951,BBWAA,226.0,170.0,12.0,N,Player,""
bancrda01,1951,BBWAA,226.0,170.0,9.0,N,Player,""
grimmch01,1951,BBWAA,226.0,170.0,9.0,N,Player,""
harribu01,1951,BBWAA,226.0,170.0,9.0,N,Manager,""
ruffire01,1951,BBWAA,226.0,170.0,9.0,N,Player,""
bakerfr01,1951,BBWAA,226.0,170.0,8.0,N,Player,""
cuyleki01,1951,BBWAA,226.0,170.0,8.0,N,Player,""
faberre01,1951,BBWAA,226.0,170.0,8.0,N,Player,""
mckecbi01,1951,BBWAA,226.0,170.0,8.0,N,Manager,""
stengca01,1951,BBWAA,226.0,170.0,8.0,N,Manager,""
willicy01,1951,BBWAA,226.0,170.0,7.0,N,Player,""
bottoji01,1951,BBWAA,226.0,170.0,6.0,N,Player,""
rolfere01,1951,BBWAA,226.0,170.0,6.0,N,Player,""
grimebu01,1951,BBWAA,226.0,170.0,5.0,N,Player,""
rixeyep01,1951,BBWAA,226.0,170.0,5.0,N,Player,""
woodjo02,1951,BBWAA,226.0,170.0,5.0,N,Player,""
fletcar01,1951,BBWAA,226.0,170.0,4.0,N,Player,""
jackstr01,1951,BBWAA,226.0,170.0,4.0,N,Player,""
nehfar01,1951,BBWAA,226.0,170.0,4.0,N,Player,""
schacal01,1951,BBWAA,226.0,170.0,4.0,N,Player,""
southbi01,1951,BBWAA,226.0,170.0,4.0,N,Player,""
dykesji01,1951,BBWAA,226.0,170.0,3.0,N,Player,""
hackst01,1951,BBWAA,226.0,170.0,3.0,N,Player,""
hoopeha01,1951,BBWAA,226.0,170.0,3.0,N,Player,""
kerrdi01,1951,BBWAA,226.0,170.0,3.0,N,Player,""
lombaer01,1951,BBWAA,226.0,170.0,3.0,N,Player,""
marquru01,1951,BBWAA,226.0,170.0,3.0,N,Player,""
mcinnst01,1951,BBWAA,226.0,170.0,3.0,N,Player,""
oneilst01,1951,BBWAA,226.0,170.0,3.0,N,Player,""
lewisdu01,1951,BBWAA,226.0,170.0,2.0,N,Player,""
mageesh01,1951,BBWAA,226.0,170.0,2.0,N,Player,""
scottev01,1951,BBWAA,226.0,170.0,2.0,N,Player,""
selkige01,1951,BBWAA,226.0,170.0,2.0,N,Player,""
wilsoji01,1951,BBWAA,226.0,170.0,2.0,N,Player,""
bartedi01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
chandsp01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
coombja01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
coopewi01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
daubeja01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
derripa01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
ehmkeho01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
gelbech01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
hafeych01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
hardeme01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
hermaba01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
higgipi01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
jordati01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
mccarjo99,1951,BBWAA,226.0,170.0,1.0,N,Manager,""
milancl01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
paigesa01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
pruethu01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
ricesa01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
rommeed01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
rudoldi01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
ruelmu01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
sherdbi01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
wanerll01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
wrighgl01,1951,BBWAA,226.0,170.0,1.0,N,Player,""
heilmha01,1952,BBWAA,234.0,176.0,203.0,Y,Player,""
wanerpa01,1952,BBWAA,234.0,176.0,195.0,Y,Player,""
terrybi01,1952,BBWAA,234.0,176.0,155.0,N,Player,""
deandi01,1952,BBWAA,234.0,176.0,152.0,N,Player,""
simmoal01,1952,BBWAA,234.0,176.0,141.0,N,Player,""
dickebi01,1952,BBWAA,234.0,176.0,139.0,N,Player,""
maranra01,1952,BBWAA,234.0,176.0,133.0,N,Player,""
vanceda01,1952,BBWAA,234.0,176.0,105.0,N,Player,""
lyonste01,1952,BBWAA,234.0,176.0,101.0,N,Player,""
hartnga01,1952,BBWAA,234.0,176.0,77.0,N,Player,""
greenha01,1952,BBWAA,234.0,176.0,75.0,N,Player,""
bendech01,1952,BBWAA,234.0,176.0,70.0,N,Player,""
cronijo01,1952,BBWAA,234.0,176.0,48.0,N,Player,""
schalra01,1952,BBWAA,234.0,176.0,44.0,N,Player,""
careyma01,1952,BBWAA,234.0,176.0,36.0,N,Player,""
gowdyha01,1952,BBWAA,234.0,176.0,34.0,N,Player,""
youngro01,1952,BBWAA,234.0,176.0,34.0,N,Player,""
martipe01,1952,BBWAA,234.0,176.0,31.0,N,Player,""
wheatza01,1952,BBWAA,234.0,176.0,30.0,N,Player,""
gomezle01,1952,BBWAA,234.0,176.0,29.0,N,Player,""
lazzeto01,1952,BBWAA,234.0,176.0,29.0,N,Player,""
stengca01,1952,BBWAA,234.0,176.0,27.0,N,Manager,""
roushed01,1952,BBWAA,234.0,176.0,24.0,N,Player,""
wilsoha01,1952,BBWAA,234.0,176.0,21.0,N,Player,""
kleinch01,1952,BBWAA,234.0,176.0,19.0,N,Player,""
odoulle01,1952,BBWAA,234.0,176.0,19.0,N,Player,""
harribu01,1952,BBWAA,234.0,176.0,12.0,N,Manager,""
hoytwa01,1952,BBWAA,234.0,176.0,12.0,N,Player,""
bancrda01,1952,BBWAA,234.0,176.0,11.0,N,Player,""
lewisdu01,1952,BBWAA,234.0,176.0,11.0,N,Player,""
cuyleki01,1952,BBWAA,234.0,176.0,10.0,N,Player,""
hardeme01,1952,BBWAA,234.0,176.0,10.0,N,Player,""
oneilst01,1952,BBWAA,234.0,176.0,10.0,N,Player,""
ruffire01,1952,BBWAA,234.0,176.0,10.0,N,Player,""
adamsba01,1952,BBWAA,234.0,176.0,9.0,N,Player,""
faberre01,1952,BBWAA,234.0,176.0,9.0,N,Player,""
grimebu01,1952,BBWAA,234.0,176.0,9.0,N,Player,""
kerrdi01,1952,BBWAA,234.0,176.0,9.0,N,Player,""
marquru01,1952,BBWAA,234.0,176.0,9.0,N,Player,""
bottoji01,1952,BBWAA,234.0,176.0,7.0,N,Player,""
wilsoji01,1952,BBWAA,234.0,176.0,7.0,N,Player,""
grimmch01,1952,BBWAA,234.0,176.0,6.0,N,Player,""
dykesji01,1952,BBWAA,234.0,176.0,5.0,N,Player,""
henrito01,1952,BBWAA,234.0,176.0,4.0,N,Player,""
rolfere01,1952,BBWAA,234.0,176.0,4.0,N,Player,""
scottev01,1952,BBWAA,234.0,176.0,4.0,N,Player,""
willicy01,1952,BBWAA,234.0,176.0,4.0,N,Player,""
hermaba01,1952,BBWAA,234.0,176.0,3.0,N,Player,""
nehfar01,1952,BBWAA,234.0,176.0,3.0,N,Player,""
rixeyep01,1952,BBWAA,234.0,176.0,3.0,N,Player,""
waltebu01,1952,BBWAA,234.0,176.0,3.0,N,Player,""
averiea01,1952,BBWAA,234.0,176.0,2.0,N,Player,""
coopewi01,1952,BBWAA,234.0,176.0,2.0,N,Player,""
lopezal01,1952,BBWAA,234.0,176.0,2.0,N,Manager,""
peckiro01,1952,BBWAA,234.0,176.0,2.0,N,Player,""
rommeed01,1952,BBWAA,234.0,176.0,2.0,N,Player,""
wanerll01,1952,BBWAA,234.0,176.0,2.0,N,Player,""
chapmbe01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
combsea01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
crosefr01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
durocle01,1952,BBWAA,234.0,176.0,1.0,N,Manager,""
ehmkeho01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
gonzami01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
hafeych01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
jackstr01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
luquedo01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
meusebo01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
milancl01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
pruethu01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
ricesa01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
ruelmu01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
selkige01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
southbi01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
werbebi01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
wrighgl01,1952,BBWAA,234.0,176.0,1.0,N,Player,""
deandi01,1953,BBWAA,264.0,198.0,209.0,Y,Player,""
simmoal01,1953,BBWAA,264.0,198.0,199.0,Y,Player,""
terrybi01,1953,BBWAA,264.0,198.0,191.0,N,Player,""
dickebi01,1953,BBWAA,264.0,198.0,179.0,N,Player,""
maranra01,1953,BBWAA,264.0,198.0,164.0,N,Player,""
vanceda01,1953,BBWAA,264.0,198.0,150.0,N,Player,""
lyonste01,1953,BBWAA,264.0,198.0,139.0,N,Player,""
dimagjo01,1953,BBWAA,264.0,198.0,117.0,N,Player,""
bendech01,1953,BBWAA,264.0,198.0,104.0,N,Player,""
hartnga01,1953,BBWAA,264.0,198.0,104.0,N,Player,""
greenha01,1953,BBWAA,264.0,198.0,80.0,N,Player,""
cronijo01,1953,BBWAA,264.0,198.0,69.0,N,Player,""
stengca01,1953,BBWAA,264.0,198.0,61.0,N,Manager,""
gowdyha01,1953,BBWAA,264.0,198.0,58.0,N,Player,""
careyma01,1953,BBWAA,264.0,198.0,55.0,N,Player,""
schalra01,1953,BBWAA,264.0,198.0,52.0,N,Player,""
martipe01,1953,BBWAA,264.0,198.0,43.0,N,Player,""
wilsoha01,1953,BBWAA,264.0,198.0,43.0,N,Player,""
gomezle01,1953,BBWAA,264.0,198.0,35.0,N,Player,""
roushed01,1953,BBWAA,264.0,198.0,32.0,N,Player,""
wheatza01,1953,BBWAA,264.0,198.0,32.0,N,Player,""
youngro01,1953,BBWAA,264.0,198.0,31.0,N,Player,""
lazzeto01,1953,BBWAA,264.0,198.0,28.0,N,Player,""
ruffire01,1953,BBWAA,264.0,198.0,24.0,N,Player,""
harribu01,1953,BBWAA,264.0,198.0,21.0,N,Manager,""
lewisdu01,1953,BBWAA,264.0,198.0,20.0,N,Player,""
marquru01,1953,BBWAA,264.0,198.0,19.0,N,Player,""
cuyleki01,1953,BBWAA,264.0,198.0,18.0,N,Player,""
adamsba01,1953,BBWAA,264.0,198.0,17.0,N,Player,""
hoytwa01,1953,BBWAA,264.0,198.0,14.0,N,Player,""
kerrdi01,1953,BBWAA,264.0,198.0,13.0,N,Player,""
oneilst01,1953,BBWAA,264.0,198.0,13.0,N,Player,""
odoulle01,1953,BBWAA,264.0,198.0,11.0,N,Player,""
bancrda01,1953,BBWAA,264.0,198.0,10.0,N,Player,""
bottoji01,1953,BBWAA,264.0,198.0,10.0,N,Player,""
henrito01,1953,BBWAA,264.0,198.0,10.0,N,Player,""
waltebu01,1953,BBWAA,264.0,198.0,10.0,N,Player,""
wilsoji01,1953,BBWAA,264.0,198.0,10.0,N,Player,""
coopewi01,1953,BBWAA,264.0,198.0,9.0,N,Player,""
faberre01,1953,BBWAA,264.0,198.0,9.0,N,Player,""
grimebu01,1953,BBWAA,264.0,198.0,9.0,N,Player,""
grimmch01,1953,BBWAA,264.0,198.0,9.0,N,Player,""
hardeme01,1953,BBWAA,264.0,198.0,8.0,N,Player,""
ruelmu01,1953,BBWAA,264.0,198.0,8.0,N,Player,""
dykesji01,1953,BBWAA,264.0,198.0,5.0,N,Player,""
rolfere01,1953,BBWAA,264.0,198.0,5.0,N,Player,""
scottev01,1953,BBWAA,264.0,198.0,5.0,N,Player,""
haineje01,1953,BBWAA,264.0,198.0,4.0,N,Player,""
nehfar01,1953,BBWAA,264.0,198.0,4.0,N,Player,""
willicy01,1953,BBWAA,264.0,198.0,4.0,N,Player,""
combsea01,1953,BBWAA,264.0,198.0,3.0,N,Player,""
ehmkeho01,1953,BBWAA,264.0,198.0,3.0,N,Player,""
ricesa01,1953,BBWAA,264.0,198.0,3.0,N,Player,""
rixeyep01,1953,BBWAA,264.0,198.0,3.0,N,Player,""
wrighgl01,1953,BBWAA,264.0,198.0,3.0,N,Player,""
applilu01,1953,BBWAA,264.0,198.0,2.0,N,Player,""
doerrbo01,1953,BBWAA,264.0,198.0,2.0,N,Player,""
hafeych01,1953,BBWAA,264.0,198.0,2.0,N,Player,""
hermaba01,1953,BBWAA,264.0,198.0,2.0,N,Player,""
jackstr01,1953,BBWAA,264.0,198.0,2.0,N,Player,""
lopezal01,1953,BBWAA,264.0,198.0,2.0,N,Manager,""
peckiro01,1953,BBWAA,264.0,198.0,2.0,N,Player,""
southbi01,1953,BBWAA,264.0,198.0,2.0,N,Player,""
altroni01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
bushdo01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
gonzami01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
kellech01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
klingjo01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
langebi01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
luquedo01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
mccarjo99,1953,BBWAA,264.0,198.0,1.0,N,Manager,""
milancl01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
moorete01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
olearch01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
pruethu01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
roberda01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
rommeed01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
schaege01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
selkige01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
sherdbi01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
streega01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
vaughar01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
wambsbi01,1953,BBWAA,264.0,198.0,1.0,N,Player,""
barroed99,1953,Veterans,"","","",Y,Pioneer/Executive,""
bendech01,1953,Veterans,"","","",Y,Player,""
connoto99,1953,Veterans,"","","",Y,Umpire,""
klembi99,1953,Veterans,"","","",Y,Umpire,""
wallabo01,1953,Veterans,"","","",Y,Player,""
wrighha01,1953,Veterans,"","","",Y,Pioneer/Executive,""
maranra01,1954,BBWAA,252.0,189.0,209.0,Y,Player,""
dickebi01,1954,BBWAA,252.0,189.0,202.0,Y,Player,""
terrybi01,1954,BBWAA,252.0,189.0,195.0,Y,Player,""
dimagjo01,1954,BBWAA,252.0,189.0,175.0,N,Player,""
lyonste01,1954,BBWAA,252.0,189.0,170.0,N,Player,""
vanceda01,1954,BBWAA,252.0,189.0,158.0,N,Player,""
hartnga01,1954,BBWAA,252.0,189.0,151.0,N,Player,""
greenha01,1954,BBWAA,252.0,189.0,97.0,N,Player,""
cronijo01,1954,BBWAA,252.0,189.0,85.0,N,Player,""
careyma01,1954,BBWAA,252.0,189.0,55.0,N,Player,""
schalra01,1954,BBWAA,252.0,189.0,54.0,N,Player,""
roushed01,1954,BBWAA,252.0,189.0,52.0,N,Player,""
gowdyha01,1954,BBWAA,252.0,189.0,51.0,N,Player,""
wilsoha01,1954,BBWAA,252.0,189.0,48.0,N,Player,""
gomezle01,1954,BBWAA,252.0,189.0,38.0,N,Player,""
youngro01,1954,BBWAA,252.0,189.0,34.0,N,Player,""
wheatza01,1954,BBWAA,252.0,189.0,33.0,N,Player,""
lazzeto01,1954,BBWAA,252.0,189.0,30.0,N,Player,""
ruffire01,1954,BBWAA,252.0,189.0,29.0,N,Player,""
